Reference_type,access_date,alternate_title,assessment_id,author,date,edition,externalBibCode,internal_taxon_id,internal_taxon_name,isbnissn,keywords,number,number_of_volumes,pages,place_published,publisher,secondary_author,secondary_title,section,short_title,submission_type,title,type,url,volume,year
Assessment,,"",202049049,"Terbish, Kh. and Munkhbayar, Kh.","","",,136687833,Salamandrella keyserlingii,"","amphibians,  conservation, Mongolia","","",39,Almaty,"","",Third Asian Herpetol. Meeting: Abstracts,"","",Published,The distribution of amphibian and reptiles in the protected areas of Mongolia,conference proceedings,"","",1998
Assessment,,,202049049,"Terbish, Kh. and Munkhbayar, Kh.",,,,136687833,Salamandrella keyserlingii,,"Salamandrella keyserlingii, distribution, Mongolia",,,189-190,Halle-Wittenberg - Ulan-Bator,,,2. Intern. Symp. Erforsch. Biol. Res. In der Mongolie: Thesen,,,,New records of amphibians and reptiles in Mongolia,Book Section,,,1992
Assessment,,,202049049,"Bannikov, A.G., Darevsky, I.S., Ishchenko, V.G., Rustamov, A.K. and Szczerbak, N.N.",,,,136687833,Salamandrella keyserlingii,,"amphibians,  ecology, systematics, distribution, reviews, USSR",,,,Moscow,Prosvechshenie,,,,,,Opredelitel Zemnovodnykh i Presmykayushchikhsya Fauny SSSR [Guide to Amphibians and Reptiles of the USSR Fauna],Book,,,1977
Assessment,,"",202049049,"Maslova, I.V.","","",,136687833,Salamandrella keyserlingii,"","amphibians, systematics, distribution, ecology, conservation, Far East","","","",Vladivostok,PhD Dissertation,"","","","",Published,Sravnitelnaya Kharakteristika Biologii Zemnovodnykh Yuzhnogo Primorya [Comparative Characterization of the Biology of Amphibians in the Southern Primorye],thesis,"","",2001
Assessment,,,202049049,"Kuzmin, S.L., Borkin, L.J., Vorobyeva, E.I., Darevsky, I.S., Munkhbayar, Kh. and Semenov, D.V.",,,,136687833,Salamandrella keyserlingii,,"amphibians, systematics, distribution, ecology, conservation, Mongolia",,,,Moscow,Nauka,,,,,,Amphibians and Reptiles of Mongolian People's Republic: General Problems. Amphibians,Book,,,1988
Assessment,,"",202049049,"Emelianov, A.A.","","",,136687833,Salamandrella keyserlingii,"","amphibians, conservation, ecology, systematics, distribution,  Far East","","","",Vladivostok,"","","","","",Published,Amfibii i Reptilii Sovetskogo Dalnego Vostoka [Amphibians and Reptiles of the Soviet Far East] (D.Sc.Diss.),thesis,"","",1944
Assessment,,,202049049,"Munkhbayar, Kh.",,,,136687833,Salamandrella keyserlingii,,"amphibians, systematics, distribution, ecology, conservation, Mongolia",,,,Ulaanbaatar,Ministry of Education,,,,,,"Mongol Orny Khoer Nutagtan, Khevleer Yavagchid [Amphibians and Reptiles of Mongolia]",Book,,,1976
Assessment,,,202049049,"Kuzmin, S.L.",,,,136687833,Salamandrella keyserlingii,,"amphibians, systematics, distribution, ecology, conservation, USSR",,,,Magdeburg - Heidelberg,Westarp – Spektrum,,,,,,Die Amphibien Russlands und Angrenzender Gebiete,Book,,,1995
Assessment,,"",202049049,"Vorobyeva, E.I. and Darevsky, I.S.","","",,136687833,Salamandrella keyserlingii,"","Salamandrella keyserlingii, systematics, morphology, distribution","","","",Moscow,Nauka,"","","","",Published,"The Siberian Newt (<i>Salamandrella keyserlingii</i> Dybowski, 1870): Zoogeography, Systematics, Morphology",edited book,"","",1994
Assessment,,"",202049049,"Kuzmin, S.L., Dodd Jr , C.K. and Pikulik, M.M.","","",,136687833,Salamandrella keyserlingii,"","amphibians,  conservation, CIS","","","",Moscow,Pensoft,"","","","",Published,Amphibian Populations in the Commonwealth of Independent States: Current Status and Declines,edited book,"","",1995
Assessment,,"",202049049,"Berman, D.I., Derenko, M.V., Malyarchuk, B.A., Grzybowski, T., Kryukov, A.P. and Miscicka-Sliwka, D.","","",,136687833,Salamandrella keyserlingii,"","","","","1-6, 275","","","",Doklady Biological Sciences,"","",Published,"Genetic polymorphism of Siberian newt (<i>Salamandrella keyserlingii</i>, Caudata, Amphibia) in its range and the cryptic species of the newt <i>S. schrenckii</i> from Primorie",journal article,"",403,2005a
Assessment,,"",202049049,"Terbish, K., Munkhbayar, K., Clark, K., Clark, E.L., Munkhbat, J. and Monks, E.M.","","",,136687833,Salamandrella keyserlingii,"","","","","",London,Zoological Society of London,"M. Munkhbaatar, J.E.M. Baillie, L. Borkin, N.  Batsaikhan, R. Samiya and D.V. Semenov","Regional Red List Series, Vol. 5","","",Published,Mongolian Red List of Reptiles and Amphibians,report,"","",2006
Assessment,,,202049049,"Terbish, K., Munkhbayar, K. and Munkhbaatar, M.",,,,136687833,Salamandrella keyserlingii,,,,,,"Ulaanbaatar, Mongolia",Admon Print,,,,,Published,A Guide to the Amphibians and Reptiles of Mongolia,book,,,2013
Assessment,,"",202049049,"Malyarchuk, B.A., Derenko, M.V., Berman, D.I., Perkova, M., Grzybowski, T., Lejrikh, A.N. and Bulakhova, N.A.","","",,136687833,Salamandrella keyserlingii,"","","","",562-571,"","","",Phylogenetics and Evolution,"","",Published,Phylogeography and molecular adaptation of Siberian salamander <i>Salamandrella keyserlingii</i> based on mitochondrial DNA variation.,journal article,"",56,2010
Assessment,,,202049049,"Kuzmin, S.L.",,,,136687833,Salamandrella keyserlingii,,,4,,259-268,,,,Russian Journal of Herpetology,,,Published,Declines of amphibian populations in north and central Mongolia.,journal article,,17,2010
Assessment,,,202049049,"Civiš, P., Vojar, J., Baláž, V., Kohutka, A., Ulbrichová, I. and Dvořák, V.",,,,136687833,Salamandrella keyserlingii,,,1,,55-58,,,,The Herpetological Journal,,,Published,Sampling for <i>Batrachochytrium dendrobatidis</i> in Russia.,journal article,,23,2013
Assessment,,,202049049,"Sato, T. and Matsui, M.",,,,136687833,Salamandrella keyserlingii,,,,,,"Sapporo, Japan",Eco Network,,,,,Published,Salamanders of Hokkaido,edited book,,,2013
Assessment,,,202049049,"Matsui, M., Yoshikawa, N., Tanaka-Ueno, T., Sato, T., Takenaka, S., Terui, S., Oppata, Y. and Tominaga, A.",,,,136687833,Salamandrella keyserlingii,,,2,,122-127,,,,Current Herpetology,,,Published,"A genetic study of a newly found population of Siberian salamander, <i>Salamandrella keyserlingii</i> (Amphibia, Caudata)",journal article,,38,2019
Assessment,,"",202049049,"Matsui, M., Yoshikawa, N., Tominaga, A., Sato, T., Takenaka, S., Tanabe, S., Nishikawa, K. and Nakabayashi, S.","","",,136687833,Salamandrella keyserlingii,"","","","",84–93,"","","",Molecular Phylogenetics and Evolution,"","",Published,Phylogenetic relationships of two <i>Salamandrella</i> species as revealed by mitochondrial DNA and allozyme variation (Amphibia: Caudata: Hynobiidae),journal article,"",48,2008
Assessment,,,202049049,"Sato, T.",,,,136687833,Salamandrella keyserlingii,,,,,11-12,Tokyo,Heibonsha Limited,"Sengoku, S., Hikida, T., Matsui, M. and Nakaya, K.","The Encyclopedia of Animals in Japan. Volume 5. Amphibians, Reptiles, Chondrichthyes",,,Published,Kita Sanshou-uwo,book section,,,1996
Assessment,,,202049049,"Takenaka, S. ",,,,136687833,Salamandrella keyserlingii,,,,,140,Tokyo,Gyosei Co.,Ministry of Environment,Red Data Book 2014. -Threatened Wildlife of Japan- Volume 3 Reptilia/Amphibia,,,Published,Siberian salamander,book section,,,2014
Assessment,,,202049049,"Takenaka, S. 2020. ",,,,136687833,Salamandrella keyserlingii,,,,,24,,,,"Addendum: Red List 2020 of Ministry of the Environment, Government of Japan",,,Published,Kitasanshouo,book section,https://www.env.go.jp/press/files/jp/113629.pdf,,2020
Assessment,,,202049049,"Dokuchaev, N.E., Andreev, A.V., and Atrashkevich, G.I. ",,,,136687833,Salamandrella keyserlingii,,,,,,Leningrad.124: 109-114,Proceedings of the Zoological Institute of the Russian Academy of Sciences,"Borkin, L.J.",Ecology and Faunistics of Amphibians and Reptiles of the USSR and adjacent countries,,,Published,"On distribution and biology of the Siberian Salamander, <I>Hynobius keyserlingii</i> in extreme North East of Asia",book section,,,1984
Assessment,,,202049049,"Kuzmin, S.L.",,,,136687833,Salamandrella keyserlingii,,,,,,,,,Partnership of Scientific Press KMK. Moscow,,,Published,Amphibians of the Former USSR,journal article,,,2012
Assessment,,"",202049049,"Munkhbayar, Kh. and Terbish, Kh. ","","",,136687833,Salamandrella keyserlingii,"","","","","",Ulaanbaatar,"","","","","",Published,"Amphibian and reptiles. Mongolian Red Book. Section III, IV",book,"","",1997
Assessment,,"",202049049,"Munkhbayar, Kh., Terbish, Kh. and Munkhbaatar, Kh.","","",,136687833,Salamandrella keyserlingii,"","","","","",Ulaanbaatar,"","","","","",Published,Reptiles and Amphibians. Mongolian Red Book,book,"","",2013
Assessment,,,202049049,"Terbish, Kh., Munkhbayar, Kh., Clark, E.L., Munkhbat, J. and Monks, E.M.",,,,136687833,Salamandrella keyserlingii,,,,,,,"Vol. 6. Zoological Society of London, London",,,,,Published,Summary Conservation Action Plans for Mongolian Reptiles and Amphibians. Regional red List Series,book,,,2006b.
Assessment,,"",202049049,"Speybroeck, J., Beukema, W., Bok, B., Van Der Voort, J. and Velikov, I","","",,136687833,Salamandrella keyserlingii,"","","","","",London-New York,Bloomsbury,"","","","",Published,Field Guide to the Amphibians & Reptiles of Britain and Europe,book,"","",2016
Assessment,,,202049049,"Vorobyeva, E.I. and Darevsky, I.S. ",,,,136687833,Salamandrella keyserlingii,,,,,,,,,"Pensoft, Moscow",,,Published,Amphibian Populations in the Commonwealth of Independent States: Current Status and Declines,journal article,,,1995
Assessment,,"",202049049,IUCN,28 October 2024,"",,136687833,Salamandrella keyserlingii,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,"",202052085,"Crnobrnja-Isailović, J. and Paunović, M.","","",,82494309,Hyla orientalis,"","","","",45-55,"Exeter, UK",Pelagic Publishing,H. Heathvole and J. Wilkinson,Amphibian Biology Vol. 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,"","",Published,Conservation and Decline of European Amphibians: The Republic of Serbia,book section,"","",2015
Assessment,,"",202052085,"Speybroeck, J., Beukema, W., Bok, B., Van Der Voort, J. and Velikov, I","","",,82494309,Hyla orientalis,"","","","","",London,Bloomsbury,"","","","",Published,Field Guide to the Amphibians & Reptiles of Britain and Europe,book,"","",2016
Assessment,,"",202052085,"Stöck, M., Dubey, S., Klütsch, C., Litvinchuk, S.N., Scheidt, U. and Perrin, N.","","",,82494309,Hyla orientalis,"","","","",1019-1024,"","","",Molecular Phylogenetics and Evolution,"","",Published,Mitochondrial and nuclear phylogeny of circum-Mediterranean tree frogs from the <i>Hyla arborea</i> group.,journal article,"",49,2008
Assessment,,"",202052085,"Frost, D.R. ","","",,82494309,Hyla orientalis,"","","","","","New York, USA",American Museum of Natural History,"","","","","",Amphibian Species of the World: an Online Reference. Version 6.1,electronic source,https://amphibiansoftheworld.amnh.org,"",2021
Assessment,,"",202052085,"Dufresnes, C., Berroneau, M., Dubey S., Litvinchuk, S.N. and Perrin. N","","",,82494309,Hyla orientalis,"","",5502,"",1-10,"","","",Scientific Reports,"","",Published,The effect of phylogeographic history on species boundaries: A comparative framework in <i>Hyla</i> tree frogs,journal article,"",10,2020
Assessment,,,202052085,"Gül, S., Kutrup, B. and Özdemir, N.",,,,82494309,Hyla orientalis,,,,,95-103,,,,Amphibia-Reptilia,,,Published,Patterns of distribution of tree frogs in Turkey based on molecular data.,journal article,,33,2012
Assessment,,"",202052085,"Baran, İ., Avcı, A., Kumlutaş, Y., Olgun, K. and Ilgaz, Ç","","",,82494309,Hyla orientalis,"","","","",223,Ankara,Palme Yayınları,"","","","",Published,Türkiye Amfibi ve Sürüngenleri [The Amphibian and Reptiles of Turkey],book,"",2028,2021
Assessment,,"",202052085,"Degtyarev, N.I","","",,82494309,Hyla orientalis,"","","","",229-239,"","","",Proceedings of the Mordovia State Nature Reserve,"","",Published,New data on rare and extinct vertebrate species of the Kursk region,journal article,"",29,2021
Assessment,,"",202052085,"Lada, G.A., Vlasov A.A. and Vlasova O.P","","",,82494309,Hyla orientalis,"","","","",48,Tula,"",A.A. Vlasov,Red Data Book of Kursk Province. Vol. 1. Rare and Declined Species of Animals,"","",Published,"<i>Hyla arborea</i> (Linnaeus, 1758)",book section,"","",2002
Assessment,,"",202052085,"Lada, G.A., Milto, K.D. and Malashichev, Y.B","","",,82494309,Hyla orientalis,"","",1/2,"",40-47,"","","",The Current Studies in Herpetology Saratov,"","",Published,Amphibians and reptiles of the “Les na Vorskle” and “Ostrasyev yar” territories of the “Belogorye” natural reserve and their surroundings,journal article,"",11,2011
Assessment,,"",202052085,"Pafilis, P. and Maragou, P","","",,82494309,Hyla orientalis,"","","","",230,"",Broken Hill Publishers Ltd,"","","","",Published,Atlas of Amphibians and Reptiles of Greece,edited book,"","",2020
Assessment,,"",202052085,IUCN,28 October 2024,"",,82494309,Hyla orientalis,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,,202052715,"Demirsoy, A.",,,,78928690,Hyla savignyi,,,,,205 pp,Ankara,Meteksen,,,,,,"Tükiye Omurgalilari, Sürüngenler",Book,,,1996
Assessment,,"",202052715,"Degani, G.","","",,78928690,Hyla savignyi,"","","","",3-7,"","","",Hydrobiologia,"","",Published,Amphibian tadpole interaction in a winter pond,journal article,"",96,1982
Assessment,,"",202052715,"Schneider, H. and Nevo, E.","","",,78928690,Hyla savignyi,"","",S,"",497-506,"","","",Zoologische Jahrbücher Physiologie Bd.,"","",Published,"Bio-acoustic study of the yellow-lemon tree frog, <i>Hyla arborea savignyi</i> (Audouin)",journal article,"",76,1972
Assessment,,"",202052715,"Böhme, W. and Wiedl, H.","","",,78928690,Hyla savignyi,"","","","",31-52,"","","",Zoology in the Middle East,"","",Published,"Status and zoogeography of the herpetofauna of Cyprus, with taxonomic and natural history notes on selected species (genera <i>Rana, Coluber, Natrix, Vipera</i>)",journal article,"",10,1994
Assessment,,,202052715,"Gvoždík, V., Canestrelli, D., García-París, M., Moravec, J., Nascetti, G., Recuero, E., Teixeira, J. and Kotlík, P.",,,,78928690,Hyla savignyi,,,,,143-155,,,,Molecular Phylogenetics and Evolution,,,Published,"Speciation history and widespread introgression in the European short-call tree frogs (<i>Hyla arborea</i> sensu lato, <i>H. intermedia</i> and <i>H. sarda</i>).",journal article,,83,2015
Assessment,,,202052715,"Gvoždík, V., Moravec, J., Klütsch, C. and Kotlík, P.",,,,78928690,Hyla savignyi,,,,,1146–1166,,,,Molecular Phylogenetics and Evolution,,,Published,"Phylogeography of the Middle Eastern tree frogs (<i>Hyla</i>, Hylidae, Amphibia) as inferred from nuclear and mitochondrial DNA variation, with a description of a new species.",journal article,,55,2010
Assessment,,,202052715,"Dufresnes, C., Mazepa, G.O., Jablonski, D., Sadek, R.A. and Litvinchuk, S.N.",,,,78928690,Hyla savignyi,,,,,130-137,,,,Biological Journal of the Linnean Society,,,Published,A river runs through it: Tree frog genomics supports the Dead Sea Rift as a rare phylogeographical break.,journal article,,London 128,2019
Assessment,,,202052715,"Baier, F., Sparrow, D. J. and Wiedl, H.-J.",,,,78928690,Hyla savignyi,,,,,,Frankfurt,Chimaira,,,,,Published,The amphibians and reptiles of Cyprus.,book,,,2009
Assessment,,"",202052715,"Frost, D.R. ","","",,78928690,Hyla savignyi,"","","","","","New York, USA",American Museum of Natural History,"","","","","",Amphibian Species of the World: an Online Reference. Version 6.1,electronic source,https://amphibiansoftheworld.amnh.org,"",2021
Assessment,,"",202052715,"Lymberakis, P., Nicolaou, H. and Sotiropoulos, K","","",,78928690,Hyla savignyi,"","","","",148-151,"Exeter, UK",Pelagic Publishing,H. Heathvole and J. Wilkinson,Amphibian Biology Vol 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,"","",Published,Conservation of amphibians in Cyprus,book section,"","",2015
Assessment,,"",202052715,"Baran, İ., Avcı, A., Kumlutaş, Y., Olgun, K. and Ilgaz, Ç","","",,78928690,Hyla savignyi,"","","","",223,Ankara,Palme Yayınları,"","","","",Published,Türkiye Amfibi ve Sürüngenleri [The Amphibian and Reptiles of Turkey],book,"",2028,2021
Assessment,,,202052715,,,,,78928690,Hyla savignyi,,,,,,,,,,,,Published,,electronic source, www.herpatlas.cy,,
Assessment,,"",202052715,IUCN,28 October 2024,"",,78928690,Hyla savignyi,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,"",207984541,"Salvador, A.","","",,58054,Pelobates varaldii,"","","","",1-43,"","","",Smithsonian Herpetological Information Service,"","",Published,Amphibians of northwest Africa,journal article,"",109,1996
Assessment,,,207984541,"Schleich, H.H., Kästle, W. and Kabisch, K.",,,,58054,Pelobates varaldii,,,,,,Koenigstein,Koeltz scientific books,,,,,,Amphibians and Reptiles of North Africa,Book,,,1996
